contact_id	cnt_ age_est_min	cnt_ age_est_max	cnt_gender	cnt_home	cnt_work	cnt_school	cnt_transport	cnt_leisure	cnt_otherplace	frequency_multi	phys_contact	duration_multi
3005	30	30	M	0	0	0	1	0	0	2	2	2
3005	50	50	F	0	0	1	0	0	0	1	2	4
3005	55	55	M	0	0	1	0	0	0	1	2	4
3005	45	45	F	0	0	1	0	0	0	2	1	4
3005	60	60	F	0	0	0	0	0	1	2	1	4
3005	24	24	F	1	0	0	1	1	1	1	1	5
3005	9	9	M	0	0	1	0	1	0	1	1	5
3005	10	10	F	1	0	0	0	0	1	1	1	4
3006	50	50	M	1	0	0	0	0	0	1	1	3
3006	55	60	M	0	1	0	0	0	0	1	2	2
3006	55	60	M	0	1	0	0	0	0	1	2	2
3006	30	35	F	0	1	0	0	0	0	1	2	2
3006	45	50	F	0	1	0	0	0	0	3	2	1
3006	50	55	M	0	0	0	0	0	1	4	2	3
3006	45	50	M	0	0	0	0	0	1	4	2	1
3006	55	60	M	0	1	0	0	0	0	1	2	2
3006	30	35	F	0	1	0	0	0	0	1	2	2
3006	20	25	F	0	1	0	0	0	0	1	2	2
3006	45	50	F	0	1	0	0	0	0	2	2	1
3006	50	55	M	0	1	0	0	0	0	1	2	2
3006	55	60	M	0	1	0	0	0	0	1	2	2
3006	50	55	M	1	0	0	0	0	0	1	1	3
3006	80	85	F	0	0	0	0	0	1	2	2	4
3006	50	55	M	1	0	0	0	0	0	1	1	5
3007	6	6	F	1	0	0	1	1	0	1	1	5
3007	38	38	M	1	0	0	0	1	0	1	1	1
3007	39	39	F	1	0	0	0	1	0	1	1	5
3007	9	9	M	0	0	1	0	0	0	1	1	2
3007	8	8	M	0	0	1	0	0	0	1	1	2
3007	8	8	M	0	0	1	0	0	0	1	1	2
3007	10	10	M	0	0	1	0	0	0	1	1	2
3007	39	39	F	1	0	0	0	0	0		1	1
3007	6	6	F	1	0	0	0	0	0	1	1	4
3007	38	38	M	1	0	0	0	0	0	1	1	4
3007	39	39	F	1	0	0	0	0	0	1	1	5
3008	55	60	M	0	0	0	0	0	1	4	2	2
3008	55	60	F	0	0	0	0	0	1	5	2	1
3008	30	35	F	0	0	0	0	0	1	5	2	1
3008	30	35	F	0	0	0	0	0	1	5	2	2
3008	40	45	F	0	0	0	0	1	0	2	2	4
3008	48	48	M	0	0	0	0	1	0	2	2	4
3008	28	28	M	0	0	0	0	1	0	3	2	3
3008	58	60	M	0	0	0	0	1	0	2	1	4
3008	48	48	M	0	1	0	0	0	0	2	2	4
3008	30	35	F	0	0	0	0	1	0	2	2	4
3008	47	47	M	0	0	0	0	1	0	3	2	4
3008	29	29	M	0	0	0	0	1	0	2	2	4
3008	35	40	M	0	0	0	0	0	1	5	2	2
3008	28	30	M	0	0	0	0	0	1	5	2	1
3008	27	30	M	0	0	0	0	0	1	3	2	2
3008	30	35	F	0	0	0	0	0	1	3	2	1
3009	33	33	F	1	0	0	0	0	0	1	1	1
3009	45	50	M	0	1	0	0	0	0	3	2	1
3009	50	55	M	0	1	0	0	0	0	1	2	4
3009	33	33	F	0	1	0	0	0	0	1		4
3009	37	37	M	0	1	0	0	0	0	1	2	4
3009	50	55	M	0	1	0	0	0	0	1	2	3
3009	40	45	F	0	1	0	0	0	0	1	2	5
3009	40	45	F	0	1	0	0	0	0	1	2	5
3009	35	35	M	0	1	0	0	0	0	1	2	5
3009	35	35	M	0	1	0	0	0	0	2	2	3
3009	50	50	M	0	1	0	0	0	0	1	2	4
3009	35	40	M	0	1	0	0	0	0	2	2	2
3009	35	40	M	0	1	0	0	0	0	2	2	2
3009	2	2	F	1	0	0	0	0	0		1	4
3009	4	4	F	1	0	0	0	0	0		1	4
3009	40	45	M	0	1	0	0	0	0	3	1	1
3009	50	55	M	0	1	0	0	0	0	3	2	1
3010	45	45	F	1	0	0	0	0	0	1	1	4
3010	45	45	M	1	0	0	0	0	0	1	1	4
3010	17	17	F	1	0	0	0	0	0	1	1	4
3010	21	21	M	1	0	0	0	0	0	1	1	4
3010	50	55	M	0	0	0	0	1	1	2	2	4
3010	50	55	F	0	0	0	0	0	1	2	2	4
3010	8	13	F	1	0	0	0	0	0	4	2	3
3010	40	45	F	1	0	0	0	0	0	4	2	1
3011	49	49	F	1	0	0	0	0	0	1	1	4
3011	21	21	M	1	0	0	0	0	0	1	1	4
3011	73	73	F	1	0	0	0	0	0	1	1	4
3011	31	31	M	0	1	0	0	0	0	1	2	5
3011	21	21	M	0	1	0	0	0	0	1	2	5
3011	33	33	F	0	1	0	0	0	0	1	2	5
3011	36	36	F	0	1	0	0	0	0	1	2	5
3011	66	66	M	0	1	0	0	0	0	1	2	5
3011	65	65	F	0	1	0	0	0	0	1	2	5
3011	42	42	M	0	1	0	0	0	0	1	2	5
3011	34	34	F	0	1	0	0	0	0	1	2	5
3011	48	48	M	0	1	0	0	0	0	1	2	5
3011	50	50	M	0	1	0	0	0	0	1	2	5
3011	42	42	F	0	1	0	0	0	0	1	2	5
3011	43	43	F	0	1	0	0	0	0	1	2	5
3011	38	38	F	0	1	0	0	0	0	1	2	5
3011	32	32	M	0	1	0	0	0	0	1	2	5
3011	28	28	M	0	1	0	0	0	0	1	2	4
3011	39	39	F	0	1	0	0	0	0	1	2	4
3011	46	46	M	0	1	0	0	0	0	1	2	4
3011	51	51	F	0	1	0	0	0	0	1	2	5
3011	57	57	M	0	1	0	0	0	0	1	1	5
3011	19	19	F	0	1	0	0	0	0	1		4
3011	22	22	M	0	1	0	0	0	0	1	1	5
3011	26	26	F	0	1	0	0	0	0	1		5
3011	56	56	M	0	1	0	0	0	0	1	1	4
3011	54	54	F	0	1	0	0	0	0	1	2	5
3011	48	48	M	1	1	0	0	0	0	2	2	4
3011	23	23	F	0	1	0	0	0	0	1	1	5
3011	29	29	M	0	1	0	0	0	0	1	2	4
3011	59	59	F	0	1	0	0	0	0	1	2	5
3011	47	47	M	0	1	0	0	0	0	1	1	4
3011	52	52	F	0	1	0	0	0	0	1	2	5
3011	43	43	M	0	1	0	0	0	0	1	1	5
3011	37	37	F	0	1	0	0	0	0	1	2	5
3011	26	26	M	0	1	0	0	0	0	1	2	4
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	17	20	M	0	1	0	0	0	0	2	2	3
3012	20	25	F	0	1	0	0	0	0	2	2	3
3012	20	25	F	0	1	0	0	0	0	2	2	3
3012	40	45	F	0	1	0	0	0	0	3	2	2
3012	40	45	F	0	0	0	0	0	1	5	1	1
3012	35	40	F	0	0	0	0	0	1	5	1	1
3012	20	25	M	0	0	0	0	0	0	5	1	5
3012	5	5	F	1	0	0	0	1	0	1	1	5
3012	33	33	F	1	0	0	0	1	0	1	1	5
3012	35	40	M	0	1	0	0	0	0	2	1	1
3013	42	42	M	1	0	0	0	1	0	1	1	5
3013	45	45	F	1	0	0	0	1	0	1	1	5
3013	12	12	M	1	0	0	1	0	0	1	1	5
3013	75	75	M	1	0	0	0	0	0	1	1	3
3013	71	71	F	1	0	0	0	0	0	1	1	3
3013	42	42	F	0	0	0	0	1	0	4	2	1
3013	46	46	M	0	0	0	0	1	0	4	2	1
3013	11	11	F	0	0	0	0	1	0	3	2	4
3013	45	50	M	0	0	0	0	1	0	4	2	1
3013	30	35	M	0	0	0	0	1	0	5	1	1
3013	15	20	F	0	0	0	0	1	0	5	2	1
3013	15	15	F	0	0	0	0	1	0	4	2	1
3013	20	25	F	0	0	0	0	1	0	5	2	4
3013	20	25	M	0	0	0	0	1	0	5	2	4
3013	45	50	F	0	0	0	0	1	0	5	2	4
3013	20	20	F	0	0	0	0	1	0	3	2	2
3013	16	17	M	0	0	0	0	1	0	4	2	1
3013	13	13	F	0	0	0	0	1	0	4	2	2
3013	15	15	F	0	0	0	0	1	0	4	2	2
3013	44	44	M	0	0	0	0	1	0	4	2	1
3013	40	45	M	0	0	0	0	1	0	5	2	1
3014	44	44	M	1	0	0	0	0	0	1	1	5
3014	35	35	F	1	0	0	0	0	0	2	2	2
3014	63	63	M	1	0	0	0	0	0	1	2	3
3014	50	50	F	1	0	0	0	0	0	1	2	3
3014	38	40	F	0	0	1	0	0	0	1	2	3
3014	45	50	F	0	0	1	0	0	0	1	2	1
3014	4	4	F	0	0	1	0	0	0	1	1	5
3014	35	40	F	0	0	1	0	0	0	1	2	2
3014	40	40	F	0	0	1	0	0	0	3	2	2
3014	35	40	F	0	0	1	0	0	0	1	2	2
3014	8	8	F	0	0	1	0	0	0	1	2	2
3014	8	8	M	0	0	1	0	0	0	1	2	2
3014	9	9	M	0	0	1	0	0	0	1	2	2
3014	4	4	M	0	0	1	0	0	0	1	2	2
3014	6	6	F	0	0	1	0	0	0	1	2	2
3014	30	35	F	0	0	0	0	0	1	2	2	1
3014	50	50	F	0	0	0	0	0	1	1	2	1
3014	30	35	M	0	0	0	0	0	1	5	2	2
3014	25	30	F	0	0	0	0	0	1	4	2	2
3014	50	55	M	0	0	0	0	0	1	5	2	2
3014	40	45	F	0	0	0	0	0	1	5	2	1
3014	30	35	F	0	0	0	0	0	1	4	2	1
3014	8	8	F	0	0	1	0	0	0	1	1	5
3014	35	35	F	0	0	0	0	1	0	1	2	2
3014	8	8	F	0	0	0	0	1	0	1	2	2
3014	5	5	F	0	0	0	0	1	0	1	2	2
3014	55	60	F	0	0	0	0	1	0	4	2	3
3014	60	65	F	0	0	0	0	1	0	4	2	3
3014	30	30	F	0	0	0	0	1	0	2	2	1
3014	35	40	F	0	0	0	0	1	0	2	2	1
3014	37	37	M	0	0	0	0	1	0	2	2	1
3014	35	40	M	0	0	0	0	1	0	1	2	1
3014	35	40	F	0	0	0	0	1	0	1	2	1
3014	39	39	M	0	0	0	0	1	0	2	2	1
3014	37	37	F	0	0	0	0	1	0	1	2	2
3015	27	27	M	1	0	0	1	0	1	1	1	5
3015	40	45	F	0	0	0	0	1	0	5	2	1
3015	45	50	F	0	0	0	0	1	0	5	2	2
3015	45	50	F	0	0	0	0	1	0	5	2	2
3015	45	50	F	0	0	0	0	1	0	5	2	2
3015	30	35	M	0	0	0	0	1	0	5	2	1
3015	16	20	F	0	0	0	0	1	0	5	2	1
3015	25	30	F	0	0	0	0	0	1	3	1	2
3015	50	60	F	0	0	0	0	0	1	3	2	2
3015	8	10	M	0	0	0	0	0	1	5	2	2
3015	40	50	M	0	0	0	0	0	1	5	2	2
3015	35	40	F	0	0	0	0	0	1	5	1	1
3015	25	30	M	1	0	0	0	0	0	5	2	1
3015	30	35	F	0	0	0	0	0	1	3	2	2
3016	34	34	M	1	0	0	0	0	0	1	1	4
3016	30	35	F	0	0	0	0	0	1	2	1	1
3016	45	50	F	1	0	0	0	0	0	2	2	3
3016	0	3	F	0	0	0	0	0	1	2	2	1
3016	0	3	M	0	0	0	0	0	1	2	2	1
3016	10	12	M	0	0	0	0	0	1	2	2	1
3016	30	35	F	0	0	0	0	1	0	2	2	1
3016	40	45	F	0	0	0	0	0	1	5	2	2
3016	35	40	F	0	0	0	0	0	1	5	1	1
3016	40	45	F	0	0	0	0	0	1	4	1	3
3016	30	35	F	0	0	0	0	0	1	4	2	1
3016	25	30	M	0	0	0	0	1	0	5	2	1
3017	42	42	F	1	0	0	0	0	0	1	1	1
3017	55	55	F	1	0	0	0	0	0	1	1	1
3017	56	56	M	1	0	0	0	0	0	1		1
3017	50	50	M	1	0	0	0	0	0	1	1	1
3017	17	17	M	1	0	0	0	0	0	1	1	1
3017	53	53	M	1	0	0	0	0	0	1	1	1
3017	28	28	F	1	0	0	0	0	0	1	1	1
3017	30	30	F	1	0	0	0	0	0	1	1	1
3017	25	25	F	1	0	0	0	0	0	1	1	1
3017	13	13	F	1	0	0	0	0	0	1	1	1
3017	19	19	F	1	0	0	0	0	0	1	1	1
3017	20	20	F	1	0	0	0	0	0	1	1	1
3017	3	3	M	1	0	0	0	0	0	1	1	1
3017	15	15	F	1	0	0	0	0	0	1	1	1
3017	11	11	F	1	0	0	0	0	0	1	1	1
3017	7	7	M	1	0	0	0	0	0	1	1	1
3017	8	8	M	1	0	0	0	0	0	1	1	1
3017	12	12	F	1	0	0	0	0	0	1	1	1
3017	34	34	M	1	0	0	0	0	0	1		
3017	16	16	F	1	0	0	0	0	0	1	1	1
3018	24	24	F	0	1	0	0	0	0	1	2	5
3018	52	52	F	1	0	0	0	0	0	1	2	1
3018	36	36	M	0	1	0	0	0	0	1	2	4
3018	46	46	F	0	1	0	0	0	0	5	1	4
3018	41	41	M	0	1	0	0	0	0	5	1	1
3018	40	45	F	0	0	0	0	1	0	3	2	1
3018	35	40	F	0	0	0	0	1	0	3	2	1
3018	35	40	F	0	0	0	0	1	0	5	2	1
3018	36	36	F	0	0	0	0	0	1	3	1	3
3018	43	43	M	0	0	0	0	0	1	4	1	2
3018	40	45	M	0	0	0	0	1	0	5	2	1
3018	33	33	M	0	1	0	0	0	0	4	1	4
3018	28	28	F	0	1	0	0	0	0	5	1	4
3018	25	25	F	1	0	0	0	0	0	1	1	3
3018	35	35	F	0	1	0	0	0	0	4	1	4
3018	1	1	M	0	1	0	0	0	0	5	2	3
3018	4	4	M	0	1	0	0	0	0	4	2	1
3019	12	12	M	1	0	0	1	0	0	1	1	5
3019	20	20	M	1	0	0	1	0	0	1	1	4
3019	24	24	M	1	0	0	0	0	0	2	2	3
3019	54	54	M	1	0	0	0	0	0	1	1	4
3019	47	49	F	0	0	1	1	0	1	3	1	4
3019	50	52	F	0	0	1	0	0	1	3	1	4
3019	32	36	F	0	0	1	0	0	1	5	1	4
3019	55	60	F	0	0	1	0	0	1	5	1	3
3019	26	28	F	1	0	0	0	0	0	2	1	2
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	19	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	17	19	F	0	0	1	0	0	0	5	2	4
3019	25	30	F	0	0	1	0	0	0	5	2	2
3020	14	14	M	1	0	0	0	1	1	1	1	5
3020	38	38	F	1	0	0	0	0	0	1	1	5
3020	18	18	M	0	0	0	0	1	1	2	1	4
3020	17	17	F	0	0	0	0	1	1	1	1	5
3020	14	14	F	0	0	0	0	1	1	1	1	5
3020	17	17	F	0	0	0	0	1	1	3	1	5
3020	18	18	M	0	0	0	0	1	1	1	1	3
3020	18	18	M	0	0	0	0	1	1	1	1	3
3020	17	17	M	0	0	0	0	1	1	2	1	5
3020	16	16	M	0	0	0	0	1	1	2	1	5
3020	19	19	M	0	0	0	0	1	1	2	1	3
3020	17	17	M	0	0	0	0	1	1	2	1	5
3020	17	17	M	0	0	0	0	1	1	2	1	4
3020	22	22	M	0	0	0	0	1	1	2	1	5
3020	18	18	M	0	0	0	0	1	1	2	1	2
3020	18	18	M	0	0	0	1	1	1	1	1	5
3020	18	18	M	0	0	0	0	1	1	3	1	3
3020	17	17	F	0	0	0	0	1	1	2	1	5
3020	20	20	M	0	0	0	0	1	1	2	1	5
3020	19	19	M	0	0	0	0	1	1	2	1	5
3020	16	16	M	0	0	0	0	1	1	3	1	5
3020	17	17	M	0	0	0	0	1	1	2	1	5
3020	19	19	F	0	0	0	0	1	1	3	1	5
3020	18	18	M	0	0	0	0	1	1	1	1	5
3020	17	17	F	0	0	0	0	1	1	3	1	4
3020	15	15	F	0	0	0	0	1	1	3	1	5
3020	14	14	F	0	0	0	0	1	1	2	1	5
3020	25	25	F	0	0	0	0	1	1	3	1	4
3021	53	53	M	1	0	0	1	0	0	1	1	4
3021	46	46	F	1	0	0	0	0	0	1	1	4
3021	12	12	M	0	0	1	1	0	0	1	1	3
3021	14	14	M	0	0	1	1	0	0	1	1	3
3021	13	13	M	0	0	1	0	0	0	1	1	4
3021	13	13	M	0	0	1	0	0	0	1	1	3
3021	13	13	M	0	0	1	0	0	0	1	1	4
3021	13	13	F	0	0	1	0	0	0	1	1	4
3021	14	14	M	0	0	1	0	0	0	1	1	3
3021	13	13	F	0	0	1	0	0	0	1	1	4
3021	14	14	M	0	0	1	1	0	0	1	1	4
3021	14	14	M	0	0	1	0	0	0	1	2	4
3021	13	13	M	0	0	1	0	0	0	1	1	4
3021	13	13	M	0	0	1	0	0	0	1	1	4
3021	13	13	M	0	0	1	1	0	0	1	1	4
3021	12	12	F	0	0	1	0	0	0	2	1	4
3021	15	15	M	0	0	1	0	0	0	1	1	3
3021	13	13	M	0	0	1	0	0	0	2	1	4
3021	14	14	M	0	0	1	0	0	0	1	1	4
3021	13	13	F	0	0	1	0	0	0	1	1	4
3021	25	30	F	0	0	1	0	0	0	2	2	3
3021	25	30	F	0	0	1	0	0	0	3	2	2
3022	9	9	F	1	0	0	0	0	0	1	1	5
3022	6	6	M	1	0	0	0	0	0	1	1	5
3022	40	40	M	1	0	0	0	0	0	1	1	4
3022	45	45	F	0	0	0	0	1	0	3	1	4
3022	44	44	M	0	0	0	0	1	0	3	1	3
3022	45	45	F	0	0	0	0	1	0	3	1	4
3022	10	10	M	0	0	0	0	1	0	3	1	4
3022	30	30	F	0	0	0	0	1	0	5	2	2
3022	40	40	F	1	0	0	0	0	0	1	1	5
3023	28	30	M	0	0	0	1	0	0	1	2	3
3023	16	16	M	0	0	1	0	0	0	1	1	5
3023	30	40	M	0	0	1	0	0	0	2	2	4
3023	16	16	F	0	0	1	0	0	0	1	1	4
3023	20	30	M	0	0	0	0	0	1	2	2	2
3023	30	45	F	0	0	0	0	1	0	3	2	4
3023	16	16	M	1	0	0	0	0	0	1	2	5
3024	17	17	F	1	0	0	0	0	0	1	1	4
3024	19	19	F	1	0	0	0	0	0	1	1	4
3024	47	47	F	1	0	0	0	0	0	1	1	5
3024	35	40	M	0	1	0	0	0	0	1	2	2
3024	40	45	M	0	1	0	0	0	0	1	2	2
3024	20	25	M	0	1	0	0	0	0	1	2	1
3024	20	25	M	0	1	0	0	0	0	1	2	1
3024	20	25	M	0	1	0	0	0	0	1	2	1
3024	20	25	M	0	1	0	0	0	0	1	2	1
3024	40	45	F	0	1	0	0	0	0	2	2	1
3024	30	35	M	0	1	0	0	0	0	2	2	1
3024	40	45	M	0	1	0	0	0	0	1	2	2
3024	35	40	M	0	1	0	0	0	0	2	2	1
3024	35	40	F	0	1	0	0	0	0	1	2	1
3024	20	20	M	1	0	0	0	0	0	1	2	2
3025	23	23	M	1	0	0	0	0	0	2	1	4
3025	51	51	F	1	0	0	0	0	0	1	1	5
3025	53	53	M	1	0	0	0	0	0	1	1	4
3025	50	55	M	0	0	0	0	0	1	4	1	3
3025	25	30	F	0	0	0	0	0	1	4	1	3
3025	23	23	F	0	0	0	1	0	0	3	1	3
3025	19	19	F	0	0	0	0	1	0	2	1	3
3025	18	18	F	0	0	0	0	1	0	2	1	3
3025	18	18	F	0	0	0	0	1	0	2	1	3
3025	28	28	F	0	0	0	0	1	0	2	1	3
3025	60	60	M	0	0	0	0	1	0	2	2	3
3026	29	29	F	0	1	0	0	0	0	1	1	5
3026	55	55	F	0	1	0	0	0	0	1	1	3
3026	32	32	M	0	1	0	0	0	0	2	2	3
3026	30	30	M	0	1	0	0	0	0	2	2	3
3026	30	30	M	0	1	0	0	0	0	2	2	3
3026	25	25	F	0	0	0	0	0	1	3	2	1
3026	35	35	M	0	0	0	0	0	1	3	2	2
3026	30	30	M	0	1	0	0	0	0	2	2	5
3026	55	55	M	1	0	0	0	0	0	2	2	3
3027	31	31	F	1	0	0	0	0	0	1	1	5
3027	50	50		0	0	1	0	0	0	1	1	4
3027	37	37	M	1	0	0	0	0	0	1	1	4
3027	40	45	M	1	0	0	0	0	0	3	2	1
3027	20	30	F	0	0	0	0	0	1	2	2	1
3027	25	30	F	0	0	0	0	0	1	4	2	2
3027	30	40	F	0	0	0	0	0	1		2	
3028	16	16	M	0	1	0	0	0	0	1	2	4
3028	13	13	M	0	1	0	0	0	0	1	2	4
3028	12	12	M	0	1	0	0	0	0	1	2	5
3028	9	9	F	0	1	0	0	0	0	1	1	5
3028	8	8	F	0	1	0	0	0	0	1	1	5
3028	8	8	M	0	1	0	0	0	0	1	1	5
3028	8	8	M	0	1	0	0	0	0	1	1	5
3028	5	5	F	0	1	0	0	0	0	1	1	5
3028	5	5	F	0	1	0	0	0	0	1	1	5
3028	11	11	F	0	1	0	0	0	0	1	1	5
3028	40	40	M	0	0	0	0	0	0	1	2	4
3028	56	56	M	0	0	0	0	0	0	1	2	4
3028	31	31		1	0	0	0	0	0	2	2	4
3028	55	55		1	0	0	0	0	0	2	2	4
3029	65	65	M	1	0	0	0	0	0	2	1	3
3029	65	65	F	1	0	0	0	0	0	2	1	3
3029	30	35	F	0	0	0	0	0	1	2	2	2
3029	25	30	F	0	0	0	0	1	0	3	1	3
3029	25	30	F	0	0	0	0	1	0	3	1	3
3029	25	30	F	0	0	0	0	1	0	3	2	3
3029	25	30	F	0	0	0	0	1	0	3	2	3
3029	25	30	M	0	0	0	0	1	0	3	2	3
3029	1	1	M	0	0	0	0	1	0	3	2	3
3029	1	1	M	0	0	0	0	1	0	3	2	3
3029	1	1	F	0	0	0	0	1	0	3	2	3
3030	67	67	F	1	0	0	0	0	0	1	1	5
3030	70	70	M	1	0	0	0	0	0	1	1	5
3030	39	39	M	1	0	0	0	0	0	2	2	3
3030	37	37	F	1	0	0	0	0	0	2	1	4
3030	10	10	M	1	0	0	0	0	0	2	2	3
3030	8	8	M	1	0	0	0	0	0	2	2	3
3030	5	5	F	1	0	0	0	0	0	1	1	4
3030	12	12	F	1	0	0	0	0	0	1	1	4
3030	30	35	F	0	0	0	0	0	1	4	2	1
3031	25	25	M	1	0	0	0	0	1	3	2	1
3032	31	31	M	0	1	0	0	0	0	1	1	1
3032	54	54	M	0	1	0	0	0	0	1	1	5
3032	37	37	M	0	1	0	0	0	0	1	1	5
3032	56	56	M	0	1	0	0	0	0	1	1	5
3033	43	43	M	1	0	0	0	1	0	1	1	5
3033	15	15		1	0	0	0	1	0	1	1	5
3033	14	14		1	0	0	1	1	0	1	1	5
3033	10	10		1	0	0	1	1	0	1	1	5
3033	7	7		1	0	0	0	1	0	1	1	5
3033	4	4		1	0	0	1	1	0	1	1	5
3033	50	55	F	0	0	0	0	0	1	4	1	3
3033	30	35	F	0	0	0	0	0	1	4	2	3
3033	3	3	F	0	0	0	0	0	1	4	2	3
3033	30	35	F	0	0	0	0	0	1	5	2	2
3033	4	4	F	0	0	0	0	0	1	5	2	2
3033	1	1	F	0	0	0	0	0	1	5	2	2
3033	55	60	F	0	0	0	0	0	1	4	2	2
3033	60	65	M	0	0	0	0	0	1	5	2	2
3033	1	1	F	0	0	0	0	0	1	4	1	2
3033	60	65		0	0	0	0	0	1	5	2	2
3033	4	4	M	0	0	0	0	0	1	4	2	2
3033	40	45	F	0	0	0	0	0	1	3	1	1
3033	11	11	M	1	0	0	1	0	0	2	2	3
3033	9	9	F	0	0	0	1	0	0	2	2	2
3033	22	22	F	0	0	0	0	0	1	4	1	2
3033	70	75	M	0	0	0	0	0	1	5	2	1
3033	30	35	M	0	0	0	0	0	1	4	2	1
3033	40	45	F	0	0	0	0	0	1	2	1	2
3033	40	45	F	0	0	0	0	0	1	2	1	2
3033	12	12	M	0	0	0	0	1	0	4	2	1
3033	40	45	F	0	0	0	0	1	0	4	2	1
3033	45	50	M	0	0	0	0	1	0	4	2	1
3033	4	4	M	0	0	0	0	1	0	4	2	1
3033	60	65	M	0	0	0	0	0	1	3	2	2
3033	25	30	F	1	0	0	0	0	0	3	2	2
3033	2	2	M	1	0	0	0	0	0	3	1	2
3033	9	9	M	0	0	0	0	1	0	5	2	1
3033	12	12	M	0	0	0	0	0	1	4	2	1
3033	12	12	M	0	0	0	0	0	1	4	2	1
3034	21	21	M	0	0	0	0	1	0	3	1	4
3034	21	21	F	0	0	0	0	1	0	3	1	4
3034	19	22	M	0	0	0	0	1	0	3	2	4
3034	20	20	F	0	0	0	0	1	0	3	1	4
3034	20	22	F	0	0	0	0	1	0	5	1	4
3034	20	22	F	0	0	0	0	1	0	5	1	4
3034	62	62	M	1	0	0	0	1	0	1	1	5
3034	62	62	F	1	0	0	0	1	0	1	1	5
3034	60	70	F	1	0	0	0	0	0	2	2	1
3034	40	45	M	0	0	0	0	0	1	2	2	1
3035	20	20	M	1	0	0	0	0	0	1	1	4
3035	49	49	M	1	0	0	0	0	0	1	1	4
3035	51	51	F	1	0	0	0	0	0	1	1	4
3035	30	40	F	0	0	0	0	0	1	5	2	1
3035	30	50	M	0	1	1	0	0	0	2	1	3
3035	25	30	F	0	1	1	0	0	0	2	1	3
3035	30	50	F	0	1	1	0	0	0	2	1	3
3035	14	16		0	1	1	0	0	0	2		4
3035	12	18		0	1	1	0	0	0	2	2	2
3035	25	55		0	1	1	0	0	0	2		2
3035	17	17		0	1	1	0	0	0	2		4
3035	30	50		0	1	1	0	0	0	2		3
3035	25	35	F	0	0	0	0	0	1	5	1	2
3035	30	40	M	0	0	0	0	0	1	5	2	1
3035	16	19		0	1	1	0	0	0	2		4
3035	15	18	M	0	1	1	0	0	0	2		4
3035	56	56	M	0	1	1	0	0	0	1	2	1
3035	27	27	M	0	0	0	0	0	1	2	1	3
3035	31	31	M	0	0	0	0	0	1	3	1	3
3035	27	27	F	0	0	0	0	0	1	2	1	2
3035	23	23	F	0	0	0	0	0	1	1	1	2
3035	17	17	M	1	0	0	0	0	0	2	1	1
3035	19	19	M	1	0	0	0	0	0	3	1	1
3035	18	21	F	1	0	0	0	0	0	3	2	1
3036	12	12	M	1	0	0	0	0	0	1	1	
3036	14	14	F	1	0	0	0	0	0	1	1	
3036	16	16	F	1	0	0	0	0	0	1	1	
3036	40	40	F	1	0	0	0	0	0	1	1	
3036	36	36	M	0	1	0	0	0	0	1	1	3
3036	45	45	M	0	1	0	0	0	0	1	1	2
3036	40	40	F	0	1	0	0	0	0	1	1	3
3036	44	44	F	0	1	0	0	0	0	1	2	3
3036	46	46	M	0	1	0	0	0	0	1	2	3
3036	48	48	M	0	1	0	0	0	0	1	2	1
3036	50	50	M	0	1	0	0	0	0	1	2	1
3036	40	40	F	0	1	0	0	0	0	1	2	1
3036	45	45	M	0	1	0	0	0	0	1	2	2
3036	45	45	M	0	1	0	0	0	0	1	2	2
3036	39	39	F	0	1	0	0	0	0	1	2	2
3036	52	52	F	0	1	0	0	0	0	1	2	1
3036	40	45	F	0	1	0	0	0	0	1	2	1
3036	40	45	F	0	1	0	0	0	0	3	2	2
3036	35	40	F	0	1	0	0	0	0	3	2	2
3036	30	35	F	0	0	0	0	0	1	4	2	1
3036	50	55	F	0	0	0	0	0	1	3	2	1
3036	48	48	M	0	0	0	1	0	0	3	1	2
3036	35	35	F	0	0	0	1	0	0	4	1	3
3036	25	30	F	0	0	0	1	0	0	5	1	3
3036	50	55	M	0	0	0	1	0	0	5	1	3
3036	60	65	M	0	0	0	0	1	0	4	1	3
3036	40	45	F	0	0	0	0	1	0	4	1	3
3036	25	30	F	0	0	0	0	1	0	5	1	3
3036	30	35	M	0	0	0	0	1	0	4	1	3
